http://twitter.com/pouvraire/statuses/697803662270267392	screams @ deutsche bahn . __d__	true	negative	Allgemein:negative 	
http://news.dkp.suhail.uberspace.de/2015/05/bahn-heute-faellt-die-entscheidung-tarifabschluss-oder-streik/	: heute fällt die entscheidung – tarifabschluss oder streik « dkp-nachrichtenportal die tarifverhandlungen zwischen gdl und bahn ag sind in der schlichtung . die gdl hat ihren streik abgebrochen und ist während der schlichtung in der friedenspflicht . aber die grössere gewerkschaft der bahn-angestellten , die evg *, wird zu warnstreiks aufrufen , wenn die bahn ag in der heutigen verhandlungsrunde keine zugeständnisse macht . hier ein statement der evg : db ag muss nachlegen , um streiks zu verhindern die tarifverhandlungen zwischen der evg und der db ag gehen heute in die entscheidende phase . „ es liegt in der hand der deutschen bahn , ob wir in der nunmehr zwölften verhandlungsrunde einen abschluss hinbekommen oder nicht “, machte evg-verhandlungsführerin regina rusch-ziemba deutlich . der arbeitgeber müsse jetzt noch einmal nachlegen , wenn er streiks der evg verhindern wolle . „ die angebotenen 4,7 prozent sind uns zu wenig , die vorgeschlagene laufzeit von 29 monaten ist zu lang , vor allem aber werden wir keinen abschluss akzeptieren , der ein unterschiedliches ende von tarifverträgen für verschiedene berufsgruppen innerhalb des unternehmens vorsieht “, stellte sie klar . das führe zu einer spaltung der belegschaft , die die evg auf alle fälle verhindern wolle . die frage der laufzeiten der zu verhandelnden tarifverträge werde insofern einer der knackpunkte in der anstehenden verhandlungsrunde am donnerstag , den 21 . mai 2015 sein . „ wir wollen einen abschluss , weil unsere mitglieder nach einem dreiviertel jahr des verhandelns ein ergebnis sehen wollen , aber dieser abschluss muss sich im rahmen unserer forderungen bewegen und davon sind wir noch ein erhebliches stück entfernt “, machte regina rusch-ziemba deutlich . die verhandlungsrunde am donnerstag werde deshalb auch kein spaziergang sondern ein zähes ringen um ergebnisse , die den mitgliedern der evg wichtig seien . „ entscheiden wird am ende das votum der tarifkommission , die wir für donnerstag ebenfalls nach berlin eingeladen haben und der beschluss des bundesvorstandes “, so die evg-verhandlungsführerin . „ sind die kolleginnen und kollegen von unserem verhandlungsergebnis überzeugt , haben wir für die 100.000 bei der db ag beschäftigten evg-mitglieder einen tollen tarifabschluss hingekriegt “, so regina rusch-ziemba . „ erzielen wir hingegen in den noch offenen punkten keine einigung , wird’s bitter ”. und was das bedeute , sei dem bahnvorstand sicher klar : ein warnstreik , zu dem die evg kurzfristig ihre bei der db ag beschäftigten mitglieder aufrufen werde . „ wir sind zu allem bereit , auch zu einer lösung am verhandlungstisch “, so regina rusch-ziemba . die sei aber nur möglich , wenn am ende ein überzeugendes gesamtpaket auf dem tisch liege . um dies zu entwickeln , habe der bahnvorstand noch bis donnerstag zeit . * siehe auch : zum hintergrund des streiks der gdl __d__	true	negative	Sonstige_Unregelmässigkeiten:negative  Allgemein:negative 	
http://www.motor-talk.de/forum/welcher-roller-hat-das-groesste-heimfach-t5697758.html#post47160156	roller hat das größte heimfach ? hallo die damen , gestern ging mir mein geliebter honda pantheon fes 125 by . 2004 auf der bahn kaputt . ich fürchte dass es etwas schlimmeres ist ,.. etwa steuerkettenriss ode kolbenfresser . kurzum , ich habe mich an diesen klasse roller sehr gewöhnt und schätze auch das sehr schön große heimfach vor allem auf längeren reisen . welcher gebraucht bezahlbare roller hat ein ähnlich großes oder gar größeres heimfach in dieser klasse ? __d__	true	negative	Allgemein:negative 	
http://twitter.com/MoviesteveB/statuses/600632524348497920	@iamnosuperman : gibt's ein spendenkonto/kickstarter für lokführerinnen der @db_bahn ? ich zahle gern ein , wenn's sonst keiner geschissen … __d__	true	negative	Allgemein:negative 	
https://dierueckkehrerin.wordpress.com/2016/02/29/30/	farben im grauen alltag sehen indien – deutschland , mir fällt so vieles auf . wieso sind die menschen im winter alle so dunkel , schwarz/grau , braun angezogen ? im winter verliert nicht nur die natur ihre farben , auch die menschen passen sich dem trend an . grau und schwarz sei ellegant und schick , aber auch so furchtbar ernst und depremierend . wenn du in indien dein haus verlässt , erschlägt dich eine vielfalte an farben , gerüchen , geräuschen und menschen . dir begegnen interessierte gesichter , wenn du ihre neugierigen blicke erwiederst , schenken sie dir meist ein verlegenes lächeln . lächelst du zurück , wird es zu einem breitem , verschmitzen grinsen und ein “hey how are you ? ” lässt nicht lange auf sich warten.wer wird nicht gerne mit guter laune begrüßt ? wieso sind wir so verdammt trübselig , gedankenverloren sitzen wir in der bahn . wir sind bemüht niemanden zu lange anzusehen , wir wollen ja nicht starren . die attitüte heißt mit nichts und niemanden etwas zu tun haben , wir wollen ja keinen ärger . wovor haben wir denn angst ? wieso vermuten wir hinter allem etwas böses ? mache dein leben zu einer reise schluss mit dem fernweh , genug ist genug ! am wochenende habe ich etwas entscheidendes gelernt , auch in deinem ganz normalen leben kannst du auf reisen gehen . ich war auf einer party , eine wg party in der neustadt , zum glück hatte ich mich an diesem samstag abend nicht für die bett und film variante entschieden . auf der party kannte ich zwei menschen , andere vom sehen und die meisten gar nicht . dank gin-tonic und ein , zwei oder drei bieren lief es erstaunlich gut mit dem small talk und ich genoss es , menschen kennen zu lernen , genauso wie ich es die letzten wochen in indien getan hatte . viele von ihnen reisten auch in ferne länder , also wieso spielte es eine rolle , dass ich sie nicht gerade in goa am strand kennen lernte , sondern in einer wg in der neustadt ? interessant sind menschen egal an welchem ort du dich befindest . nach noch mehr gin und sehr fragwürdigen songs von sean paul oder klassikern der neunziger wie “coco jambo ” brachen wir auf richtung treue . halt , wir machten noch einen kurzen stop bei der sparkasse . “geld leihen zerstört freundschaften ” rief ich vom wackligen gepäckträger des fahrenden fahrradbesitzers aus - dann er : “gut, dass wir noch nicht befreundet sind ”. nach kurzer widerrede leihte ich mir dann doch einen schein von ihm , für den eintritt und ein bier . vor der sparkasse trafen wir zwei menschen , die uns nach hilfe beim zigaretten kaufen fragten . sie kommen beide aus der türkei und der automat aktzeptierte ihre ausweise nicht . klaro helfen wir ! dann rauchten wir eine zigarette und unterhielten uns über ihre heimat , erdogan und über ihr leben hier in bremen . wieder englisch sprechen , geil ! sie studieren hier , lernen fleißig deutsch und hatten auch schon vorher viele freunde aus deutschalnd - schöne , vernetzte welt . total berauscht von dem erlebnis menschen aus aller welt auch zuhause zu treffen , fuhren wir weiter zur treue . der besitzer des gepäckträgers , den ich seit ein paar stunden kannte und ich tanzten ausgelassen durch die menge , bis nach ganz vorne . farben , der wummernde schnelle beat , lächelnde gesichter , spürbare energie - ein rausch an eindrücken , fast so wie in indien . __d__	true	negative		
http://lemondedekitchi.blogspot.com/2015/05/meine-22-kalenderwoche.html#1433074665547	reise führst du uns in so feinen atmosphä ... deine reise führst du uns in so feinen atmosphärischen fotos vor ! da freue ich mich auf mehr ! heimreise sind ja eh meist nicht so toll , aber eure gleicht ja fast einer odyssee . ( ist odysseus auch mit der bahn unterwegs gewesen ? mit der griechischen - ob die die deutsche noch steigern kann ?) liebe grüße andrea __d__	true	negative	Allgemein:negative 	
http://www.pyrmonter-nachrichten.de/portal/startseite\_Bahn-plant-mehr-Baustellen-Folgen-sollen-gemildert-werden-\_arid,775210.html	plant mehr baustellen | folgen sollen gemildert werden berlin ( dpa ) - die deutsche bahn erhöht die zahl ihrer bauprojekte in diesem jahr deutlich . geplant sind nach unternehmensangaben rund 850 vorhaben , im vergangenen jahr waren es 500 . mit einem besseren baustellen-management sollten aber die auswirkun __d__	true	negative	Allgemein:negative 	
http://twitter.com/raumplanungtv/statuses/673843349334319105	das ist mir bekannt . gibts in deutschland im s-bahn-verkehr irgendwo züge mit steckdosen ? __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/239252979437416/posts/1335234873172549?comment\_id=1335236649839038#239252979437416\_1335234873172549\_1335236649839038	: kielbook mit der bahncard 25 bei jeder bahnreise 25% sparen ! mit der bahncard 25 sparen nicht nur familien und gelegenheitsbahnfahrer 25% auf den flexpreis und die sparangebote der bahn ! die vorteile nur 62 euro / ermäßigt nur 41 euro ( 2. klasse ) nur 125 euro / ermäßigt nur 81 euro ( 1. klasse ) 25% rabatt auf flexpreis und sparangebote des fernverkehrs ermäßigte zusatz - und partnerkarten erhältlich im nah - und fernverkehr der deutschen bahn gültig city-ticket option teilnahme an bahn.bonus reisen mit bis zu 100% ökostrom ! bahncard als handy-ticket : laden sie sich ihre bahncard 25 zusätzlich auf ihr smartphone mit der db navigator app __d__	true	negative	Allgemein:negative 	
http://www.badische-zeitung.de/loerrach/kein-umsonst-parkhaus--120565258.html	lörrach : "" kein umsonst-parkhaus """ " 09 . april 2016 "" kein umsonst-parkhaus "" aut-mehrheit für parkdeck für sporthalle und schöpflin-quartier nach kontroverser diskussion . bei der nutzung der parkplätze im künftigen schöpflin-quartier kooperieren schöpflin-stiftung und die stadt . die s " __d__	true	negative	Allgemein:negative 	
http://twitter.com/DrAkabane/statuses/608313245099786240	, die bahn ist leer . ja , schuhe sind unbequem . ja , bei einer leeren bahn kann man den platz nutzen . barfuß füße hochlegen neben mir ? - nein __d__	true	negative		
http://twitter.com/IceMurmel/statuses/634596349808353280	es kann nur besser werden ! sach bescheid , damit ich mich in die bahn schmeißen kann um dir den rücken zu kraulen ♡ __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/152033178165965/posts/850899284946014?comment\_id=850899951612614#152033178165965\_850899284946014\_850899951612614	: db bahn guten tag brigitte bösch , waren sie denn in einem db reisezentrum oder in einer db agentur ( reisebüro mit db-lizenz )? /jn __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/119845424729050/posts/929434430436808?comment\_id=929443553769229#119845424729050\_929434430436808\_929443553769229	: rtl aktuell warum heißt gdl und nicht deutsche bahn denke mal das die zeit bude mehr geld wollen und da werden die deutsche bahn die karten noch mehr anziehen da kostet das dicket das doppelte nicht wie jetzt __d__	true	negative	Allgemein:negative 	
http://twitter.com/qveencerseii/statuses/618046302488805376	wenigstens ist es draußen heute nicht so extrem in der bahn geh ich dafür grad ein und ich fahre grad mal 4 minuten . __d__	true	negative	Allgemein:negative 	
http://www.welt.de/regionales/hessen/article153867231/Bahn-bestaetigt-zweiwoechige-Sperrung-wichtiger-ICE-Strecke.html	bestätigt zweiwöchige sperrung wichtiger ice-strecke berlin - die deutsche bahn hat die sperrung der ice-strecke zwischen hannover und kassel zwischen dem 23 . april und dem 8. mai bestätigt . auf verschiedenen abschnitten müsse der schotter erneuert werden , teilte die bahn am donnerstagabend in berlin m __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://twitter.com/harbach2000/statuses/733271202576404480	in freiburg weiter mit der bahn nach lörrach #fernbustweet #regionalbahntweet __d__	true	negative	Allgemein:negative 	
http://twitter.com/stoerticker/statuses/618511593232539648	s-bahn m ] 3. akt . s 4 #ebersberg : #störung an der strecke / verkehrende #züge ( stand 07.07.2015 , +++ http://t.co/ogh6rm4akb __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://www.golocal.de/user/bb267a3ce10bdb29bc3268daf6053f01/	bei golocal.de " richtig eingebaut wurde ? daraufhin wurde mir dann gesagt "" ich sollte zu sehen , wie ich nach hause komme , ob mit bus oder bahn "" lächerlich ich wohne 45 km entfernt . hat das zentrum reichlich wenig interessiert . schließlich " __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/677899658976561/posts/749084158524777#677899658976561\_749084158524777	: störungen im bahnverkehr 20010734 störung an einem bahnübergang : auf der strecke köln hbf - meinerzhagen zwischen overath und engelskirchen . es kommt zu großen betriebsbeeinträchtigungen in beide richtungen im regionalverkehr der deutschen bahn . /nb __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://twitter.com/de\_kleene/statuses/677560354113765376	man muss doch im monat mindestens 3 verspätungen haben um auf den mindestbeitrag zu kommen ( zeitkarten nahverkehr ) __d__	true	negative	Zugfahrt:negative 	
http://twitter.com/ryusworld/statuses/722652853580492800	klasse , gehe aus der haustür und sehe wie meine bahn vor meiner nase abfährt . und die nächste fällt laut anzeige aus ... __d__	true	negative	Sonstige_Unregelmässigkeiten:negative  Allgemein:negative 	
http://twitter.com/habo11/statuses/677639999035203584	konzernumbau : wohin fährt die deutsche bahn ? - politik - tagesspiegel mobil - https://t.co/g0mdlku9ze __d__	true	negative	Allgemein:negative 	
http://www.students.ch/wohnen/details/253482	, helles zimmer in 3 er-wg bern bümpliz wohnquartier mit angenehmer nachbarschaft . mit tram 10 min . bis zum zentrum/bhf ., bzw. 4 min . mit der s-bahn . mehrere migros , coop etc . und wald in der nähe . du : weiblich , ± in unserem alter , selbstständig und wg-erfahrung . du legst wert auf eine __d__	true	negative	Allgemein:negative 	
http://twitter.com/mntmn/statuses/618704794987982848	was ist denn geschehen , so dass der ganze verkehr eingestellt werden musste ? __d__	true	negative		
http://www.facebook.com/13479664941/posts/10154502814924942?comment\_id=10154504603124942#13479664941\_10154502814924942\_10154504603124942	: junge freiheit " scheinbar will diese politische kaste , dass es nur noch ,, demokratisch links "" und rechts gibt . ich denke mal , die legen es drauf an . passt du nicht ins system bist du rechts und somit zum abschuss freigegeben . da spart man sich lästige diskussionen und kann sofort mit den sanktionen beginnen . zb . bei der bahn , die ihre mitarbeiter mit kündigung drohen falls sie aufmucken . das wir in einer diktatur leben zeigt sich doch am besten , mit dem ausufern der antifa . sie fordern den volkstod ( das ist schon volksverhetzung ), sie fordern die vernichtung deutschlands ( fragt sich bloß , wer finanziert dann ihre arbeitslosigkeit ) und sie richten enormen sachlichen schaden an , den wir bezahlen . und nicht zu vergessen , der versuchte mord an den oscherslebener rechten , wo einer nur durch notoperation gerettet werden konnte . man sollte mal die grünen , die spd oder linken zu diesem thema befragen , die diese antifa ja gern als speerspitze auf demos benutzt . man merkt doch ganz klar wohin der hase läuft , wenn herr maas verstärkt gegen rechts vorgehen will . ( maik )" __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/152033178165965/posts/846058845430058?comment\_id=846066108762665#152033178165965\_846058845430058\_846066108762665	: db bahn ok . zahlen musst du ja eh erst , wenn du jemanden an den hörer bekommst . /mi __d__	true	negative	Allgemein:negative 	
http://www.gutefrage.net/frage/wie-viele-leute-passen-auf-eine-bowlingbahn#answer-180599895	viele leute passen auf eine bowlingbahn ? geh an bessten mal dahin wo du feiern möchtest und lass dich beraten . ich war mal mit freundin bowlen da konnten auf eine bahn 8 oder 9 leute . gutefrage.net-tag : bowling gutefrage.net-tag : bowlingbahn gutefrage.net-tag : freundschaft gutefrage.net-tag : geburtstag gutefrage.net-tag : geburtstagsfeier gutefrage.net-tag : liebe gutefrage.net-tag : party gutefrage.net-tag : spass __d__	true	negative	Allgemein:negative 	
http://twitter.com/BabyIrish84/statuses/662632614453448704	die zugbegleitder der #re7 meinen es immer so gut mit uns xd @db_bahn @db_info __d__	true	negative	Allgemein:negative 	
